Campaign Name,Recipient Email,Department,Send Time,Delivery Status,Bounced,Unique Opens,Unique Clicks,First Open,Unsubscribed
code-of-conduct-2026,uma.muller2@example.com,Finance,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 09:38,No
code-of-conduct-2026,olu.jensen5@example.com,Technology,02/02/2026 08:30,Delivered,No,5,0,02/02/2026 13:13,No
code-of-conduct-2026,olu.rossi@example.com,Technology,02/02/2026 08:30,Delivered,No,1,2,02/02/2026 09:56,No
code-of-conduct-2026,cara.garcia2@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,hiro.silva2@example.com,Technology,02/02/2026 08:30,Bounced,Yes,0,0,,No
code-of-conduct-2026,kira.fischer2@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,priya.evans2@example.com,Marketing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,yusuf.patel2@example.com,Marketing,02/02/2026 08:30,Delivered,No,1,1,02/02/2026 13:27,No
code-of-conduct-2026,xenia.zhang@example.com,Legal,02/02/2026 08:30,Delivered,No,1,0,04/02/2026 13:13,No
code-of-conduct-2026,amara.yilmaz3@example.com,Sales,02/02/2026 08:30,Delivered,No,1,0,04/02/2026 13:19,No
code-of-conduct-2026,cara.walsh3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,2,0,02/02/2026 12:32,No
code-of-conduct-2026,elena.fischer4@example.com,HR,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,jonas.iyer3@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,hiro.walsh2@example.com,Technology,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:12,No
code-of-conduct-2026,kira.novak2@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,quinn.yilmaz4@example.com,Technology,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,ines.chen2@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 12:45,No
code-of-conduct-2026,noah.novak2@example.com,Technology,02/02/2026 08:30,Delivered,No,1,0,03/02/2026 04:47,No
code-of-conduct-2026,jonas.brown2@example.com,Operations,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:22,No
code-of-conduct-2026,ben.fischer2@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,chloe.evans2@example.com,Sales,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 09:37,No
code-of-conduct-2026,zoe.garcia3@example.com,Technology,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,sam.ahmed3@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,rosa.garcia2@example.com,Operations,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:06,No
code-of-conduct-2026,bruno.vargas2@example.com,Finance,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,hiro.fischer2@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,uma.patel@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,xenia.garcia4@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,rosa.iyer3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 13:00,No
code-of-conduct-2026,daniel.evans3@example.com,Marketing,02/02/2026 08:30,Delivered,No,2,0,02/02/2026 10:18,No
code-of-conduct-2026,xenia.fischer3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,grace.rossi@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,noah.garcia2@example.com,HR,02/02/2026 08:30,Delivered,No,1,0,03/02/2026 04:39,No
code-of-conduct-2026,ben.patel2@example.com,Technology,02/02/2026 08:30,Delivered,No,1,0,03/02/2026 04:50,No
code-of-conduct-2026,ben.silva5@example.com,Legal,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,farid.yilmaz@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,daniel.ueda5@example.com,Finance,02/02/2026 08:30,Delivered,No,1,0,03/02/2026 04:54,No
code-of-conduct-2026,ines.tanaka4@example.com,Operations,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:11,No
code-of-conduct-2026,grace.patel2@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,grace.jensen3@example.com,HR,02/02/2026 08:30,Delivered,No,3,1,02/02/2026 09:43,No
code-of-conduct-2026,bruno.muller3@example.com,Legal,02/02/2026 08:30,Delivered,No,2,0,03/02/2026 04:54,No
code-of-conduct-2026,aisha.brown4@example.com,Finance,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:06,No
code-of-conduct-2026,uma.muller3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,chloe.walsh3@example.com,Marketing,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:28,No
code-of-conduct-2026,uma.rossi@example.com,HR,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,quinn.vargas2@example.com,Technology,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,bruno.chen3@example.com,HR,02/02/2026 08:30,Delivered,No,3,0,02/02/2026 10:13,No
code-of-conduct-2026,uma.garcia@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,kira.evans4@example.com,Sales,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 12:45,No
code-of-conduct-2026,farid.walsh@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,olu.muller4@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,uma.chen4@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,1,1,02/02/2026 10:06,No
code-of-conduct-2026,sam.silva3@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,uma.rossi2@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,maya.dubois2@example.com,Legal,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:25,No
code-of-conduct-2026,kira.okafor3@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,ben.walsh4@example.com,HR,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,kira.muller2@example.com,Technology,02/02/2026 08:30,Delivered,No,2,0,03/02/2026 04:56,No
code-of-conduct-2026,maya.dubois3@example.com,Operations,02/02/2026 08:30,Delivered,No,2,0,02/02/2026 13:03,No
code-of-conduct-2026,priya.okafor3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,xenia.iyer2@example.com,Technology,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,noah.iyer7@example.com,Technology,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,grace.tanaka4@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,kira.evans5@example.com,Legal,02/02/2026 08:30,Delivered,No,3,0,02/02/2026 09:34,No
code-of-conduct-2026,hiro.vargas4@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,olu.patel@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,grace.brown@example.com,Marketing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,wei.dubois2@example.com,Operations,02/02/2026 08:30,Delivered,No,1,1,03/02/2026 04:37,No
code-of-conduct-2026,dmitri.zhang3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,2,0,02/02/2026 13:23,No
code-of-conduct-2026,priya.jensen3@example.com,Technology,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,noah.vargas@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,3,0,03/02/2026 05:08,No
code-of-conduct-2026,hiro.hansen@example.com,Finance,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,ben.silva6@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,1,1,02/02/2026 12:31,No
code-of-conduct-2026,daniel.rossi2@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 12:42,No
code-of-conduct-2026,maya.fischer3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,1,0,03/02/2026 05:13,No
code-of-conduct-2026,uma.jensen4@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,hiro.evans@example.com,HR,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,noah.novak3@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,cara.zhang3@example.com,Manufacturing,02/02/2026 08:30,Bounced,Yes,0,0,,No
code-of-conduct-2026,ben.okafor3@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,olu.yilmaz@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,xenia.ahmed3@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,2,0,02/02/2026 12:42,No
code-of-conduct-2026,xenia.jensen@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,daniel.brown3@example.com,Operations,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,zoe.garcia4@example.com,Operations,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:13,No
code-of-conduct-2026,maya.dubois4@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,grace.dubois4@example.com,Legal,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,kira.silva2@example.com,Legal,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,daniel.okafor2@example.com,Operations,02/02/2026 08:30,Delivered,No,1,0,03/02/2026 05:12,No
code-of-conduct-2026,dmitri.yilmaz@example.com,Finance,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,rosa.tanaka2@example.com,Finance,02/02/2026 08:30,Delivered,No,3,0,02/02/2026 12:53,No
code-of-conduct-2026,rosa.muller3@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,noah.muller@example.com,Legal,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 09:49,No
code-of-conduct-2026,quinn.tanaka@example.com,HR,02/02/2026 08:30,Delivered,No,3,1,02/02/2026 09:46,No
code-of-conduct-2026,priya.fischer4@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 12:54,No
code-of-conduct-2026,zoe.jensen3@example.com,Sales,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,quinn.yilmaz5@example.com,Operations,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 12:48,No
code-of-conduct-2026,xenia.evans4@example.com,HR,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,noah.patel@example.com,Marketing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,noah.novak4@example.com,Operations,02/02/2026 08:30,Delivered,No,5,0,04/02/2026 13:25,No
code-of-conduct-2026,olu.vargas@example.com,Sales,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 12:47,No
code-of-conduct-2026,amara.garcia@example.com,HR,02/02/2026 08:30,Delivered,No,2,0,03/02/2026 04:51,No
code-of-conduct-2026,dmitri.silva2@example.com,Manufacturing,02/02/2026 08:30,Delivered,No,0,0,,No
code-of-conduct-2026,quinn.novak@example.com,Technology,02/02/2026 08:30,Delivered,No,1,0,02/02/2026 10:20,No
erp-golive-2026,xenia.garcia@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.ahmed2@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,bruno.okafor4@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,elena.tanaka2@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,viktor.fischer@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,xenia.garcia4@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,maya.dubois2@example.com,Legal,02/03/2026 08:30,Delivered,No,2,2,02/03/2026 12:48,No
erp-golive-2026,xenia.silva@example.com,Marketing,02/03/2026 08:30,Delivered,No,2,0,02/03/2026 10:06,No
erp-golive-2026,uma.novak@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,hiro.ahmed@example.com,Operations,02/03/2026 08:30,Delivered,No,1,0,04/03/2026 13:20,No
erp-golive-2026,xenia.chen3@example.com,Technology,02/03/2026 08:30,Delivered,No,1,1,02/03/2026 13:16,No
erp-golive-2026,kira.evans@example.com,Marketing,02/03/2026 08:30,Delivered,No,2,2,03/03/2026 04:46,No
erp-golive-2026,hiro.walsh@example.com,Marketing,02/03/2026 08:30,Delivered,No,1,1,02/03/2026 10:22,No
erp-golive-2026,zoe.walsh@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,zoe.chen@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,rosa.hansen2@example.com,Marketing,02/03/2026 08:30,Delivered,No,5,2,03/03/2026 04:38,No
erp-golive-2026,noah.yilmaz@example.com,HR,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,liam.chen2@example.com,Marketing,02/03/2026 08:30,Delivered,No,2,0,02/03/2026 10:04,No
erp-golive-2026,bruno.walsh@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,bruno.muller3@example.com,Legal,02/03/2026 08:30,Delivered,No,3,0,02/03/2026 12:37,No
erp-golive-2026,tariq.yilmaz3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,daniel.fischer2@example.com,Technology,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 10:04,No
erp-golive-2026,zoe.novak2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,1,0,03/03/2026 04:34,No
erp-golive-2026,rosa.chen2@example.com,Operations,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:30,No
erp-golive-2026,bruno.fischer2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.brown@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,xenia.patel@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:31,No
erp-golive-2026,ben.iyer2@example.com,Manufacturing,02/03/2026 08:30,Bounced,Yes,0,0,,No
erp-golive-2026,elena.ueda2@example.com,Sales,02/03/2026 08:30,Delivered,No,5,2,04/03/2026 12:41,No
erp-golive-2026,noah.iyer6@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,5,1,02/03/2026 12:38,No
erp-golive-2026,rosa.kowalski2@example.com,Finance,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:43,No
erp-golive-2026,tariq.chen@example.com,Finance,02/03/2026 08:30,Bounced,Yes,0,0,,No
erp-golive-2026,xenia.ahmed2@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,cara.zhang2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,cara.rossi2@example.com,Sales,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 10:13,No
erp-golive-2026,hiro.hansen@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,bruno.rossi3@example.com,Marketing,02/03/2026 08:30,Delivered,No,1,4,02/03/2026 12:47,No
erp-golive-2026,bruno.muller2@example.com,Technology,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:45,No
erp-golive-2026,liam.kowalski@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:59,No
erp-golive-2026,liam.tanaka2@example.com,Technology,02/03/2026 08:30,Delivered,No,1,1,02/03/2026 09:52,No
erp-golive-2026,daniel.okafor2@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,priya.iyer2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,kira.fischer2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,sam.walsh3@example.com,Technology,02/03/2026 08:30,Delivered,No,1,1,02/03/2026 09:42,No
erp-golive-2026,wei.vargas@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,sam.chen@example.com,HR,02/03/2026 08:30,Delivered,No,2,1,02/03/2026 09:36,No
erp-golive-2026,priya.novak3@example.com,Operations,02/03/2026 08:30,Bounced,Yes,0,0,,No
erp-golive-2026,olu.muller@example.com,Sales,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 10:15,No
erp-golive-2026,hiro.okafor2@example.com,HR,02/03/2026 08:30,Bounced,Yes,0,0,,No
erp-golive-2026,maya.chen2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,cara.kowalski3@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,amara.fischer2@example.com,HR,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 10:10,No
erp-golive-2026,liam.walsh@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,dmitri.rossi2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,farid.hansen3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,farid.kowalski@example.com,Marketing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,farid.muller3@example.com,Marketing,02/03/2026 08:30,Delivered,No,1,0,03/03/2026 04:42,No
erp-golive-2026,chloe.evans2@example.com,Sales,02/03/2026 08:30,Bounced,Yes,0,0,,No
erp-golive-2026,noah.garcia2@example.com,HR,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,elena.novak3@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.iyer3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.evans@example.com,Marketing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,wei.silva@example.com,Sales,02/03/2026 08:30,Delivered,No,5,1,02/03/2026 10:08,No
erp-golive-2026,tariq.dubois@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,1,4,02/03/2026 13:13,No
erp-golive-2026,yusuf.rossi3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,cara.silva@example.com,Technology,02/03/2026 08:30,Delivered,No,2,1,02/03/2026 09:34,No
erp-golive-2026,zoe.evans@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,maya.garcia@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.ahmed@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:41,No
erp-golive-2026,olu.hansen@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.zhang@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,farid.vargas3@example.com,Sales,02/03/2026 08:30,Delivered,No,2,0,02/03/2026 12:40,No
erp-golive-2026,aisha.jensen3@example.com,Marketing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,dmitri.iyer@example.com,Operations,02/03/2026 08:30,Delivered,No,2,0,02/03/2026 10:24,No
erp-golive-2026,daniel.zhang@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,zoe.rossi@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,uma.hansen@example.com,Operations,02/03/2026 08:30,Delivered,No,1,0,03/03/2026 05:07,No
erp-golive-2026,tariq.okafor@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:50,No
erp-golive-2026,grace.novak@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,noah.garcia@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,uma.chen@example.com,Marketing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,daniel.okafor@example.com,Legal,02/03/2026 08:30,Delivered,No,1,0,04/03/2026 13:09,No
erp-golive-2026,bruno.chen2@example.com,Operations,02/03/2026 08:30,Delivered,No,2,0,02/03/2026 09:55,No
erp-golive-2026,maya.dubois@example.com,Marketing,02/03/2026 08:30,Delivered,No,5,0,03/03/2026 04:50,No
erp-golive-2026,elena.muller2@example.com,Legal,02/03/2026 08:30,Delivered,No,1,0,03/03/2026 05:28,No
erp-golive-2026,jonas.rossi@example.com,Technology,02/03/2026 08:30,Delivered,No,2,0,02/03/2026 12:59,No
erp-golive-2026,kira.silva@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,wei.tanaka2@example.com,Technology,02/03/2026 08:30,Delivered,No,2,1,02/03/2026 10:02,No
erp-golive-2026,daniel.evans3@example.com,Marketing,02/03/2026 08:30,Delivered,No,1,1,02/03/2026 09:36,No
erp-golive-2026,kira.iyer@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.jensen@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,noah.iyer5@example.com,Sales,02/03/2026 08:30,Delivered,No,3,1,02/03/2026 13:14,No
erp-golive-2026,wei.fischer@example.com,Finance,02/03/2026 08:30,Delivered,No,1,1,02/03/2026 13:02,No
erp-golive-2026,bruno.tanaka@example.com,HR,02/03/2026 08:30,Delivered,No,2,0,02/03/2026 10:13,No
erp-golive-2026,maya.evans2@example.com,Operations,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:37,No
erp-golive-2026,quinn.ahmed2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,aisha.jensen@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,kira.garcia@example.com,Technology,02/03/2026 08:30,Delivered,No,5,2,02/03/2026 09:44,No
erp-golive-2026,rosa.dubois@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,rosa.muller@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,kira.ahmed@example.com,Marketing,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:39,No
erp-golive-2026,amara.fischer3@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,olu.iyer@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,aisha.tanaka@example.com,Operations,02/03/2026 08:30,Delivered,No,5,0,02/03/2026 10:29,No
erp-golive-2026,bruno.garcia3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,dmitri.evans2@example.com,Marketing,02/03/2026 08:30,Delivered,No,2,1,02/03/2026 09:47,No
erp-golive-2026,maya.chen3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 12:47,No
erp-golive-2026,olu.muller2@example.com,Technology,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:38,No
erp-golive-2026,yusuf.chen@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,cara.walsh@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,rosa.okafor4@example.com,Marketing,02/03/2026 08:30,Delivered,No,3,1,04/03/2026 13:01,No
erp-golive-2026,tariq.kowalski@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,rosa.iyer2@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,zoe.okafor2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ines.tanaka2@example.com,Legal,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,amara.novak3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,tariq.yilmaz@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ines.fischer3@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,hiro.zhang5@example.com,Marketing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,farid.rossi@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,sam.okafor2@example.com,Finance,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:53,Yes
erp-golive-2026,daniel.brown3@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,dmitri.dubois@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,sam.garcia2@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,olu.ueda@example.com,Marketing,02/03/2026 08:30,Delivered,No,5,2,02/03/2026 13:23,No
erp-golive-2026,yusuf.novak3@example.com,Finance,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:45,No
erp-golive-2026,jonas.patel@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,noah.ueda@example.com,Technology,02/03/2026 08:30,Delivered,No,1,0,02/03/2026 09:43,No
erp-golive-2026,noah.iyer2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,3,0,03/03/2026 04:53,No
erp-golive-2026,uma.muller2@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,tariq.kowalski2@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,kira.okafor2@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,aisha.patel3@example.com,Finance,02/03/2026 08:30,Delivered,No,1,1,02/03/2026 13:25,No
erp-golive-2026,jonas.yilmaz2@example.com,Legal,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,yusuf.walsh2@example.com,Finance,02/03/2026 08:30,Delivered,No,1,1,03/03/2026 05:14,No
erp-golive-2026,rosa.ahmed@example.com,Marketing,02/03/2026 08:30,Delivered,No,3,0,02/03/2026 09:58,No
erp-golive-2026,priya.brown@example.com,Finance,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,ben.brown2@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,kira.rossi2@example.com,Operations,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,liam.jensen3@example.com,Sales,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,elena.ueda@example.com,HR,02/03/2026 08:30,Delivered,No,2,1,04/03/2026 12:51,No
erp-golive-2026,farid.muller2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,xenia.chen@example.com,Technology,02/03/2026 08:30,Delivered,No,0,0,,No
erp-golive-2026,aisha.patel2@example.com,Manufacturing,02/03/2026 08:30,Delivered,No,0,0,,No
